book_name,chapter,chapter_summary
Yeremia,4,"**Tema utama:** Kejahatan dan pengorangan orang-orang di dalam negeri.

**Konteks:** pasal ini membahas tentang orang-orang yang berusaha untuk mencapai keselamatan dan kemakmuran, meskipun mereka menghadapi tantangan dan kekecewaan."
Yeremia,5,"**Tema utama:** Ketakutan dan pengorbanan terhadap Allah

**Konteks:** pasal ini membahas tentang orang-orang yang menolak Allah dan berusaha menghakimi mereka dengan berbagai cara, termasuk pengorbanan, penangkapan, dan pembantai."
Yeremia,6,"**Tema utama:** Kejahatan dan kekecewaan di antara bangsa-bangsa.

**Konteks:** pasal ini membahas tentang bagaimana orang-orang Israel berusaha mempertahankan kejayaan mereka meskipun menghadapi ancaman dari luar, seperti kehancuran besar, perang, dan pembantai."
Yeremia,7,"**Tema utama:** Penghajaran dan Penyamak

**Konteks:** pasal ini membahas tentang orang-orang yang melakukan perjalanan ke rumah-rumah di Yehuda dan Yerusalem, serta tentang pesan-pesan yang diterima oleh mereka di tempat tersebut."
Yeremia,8,"1. Firman TUHAN tentang penangkapan orang-orang jahat di dalam kubur mereka.
2. Firman TUHAN tentang pengorotasi makanan dan minuman setelah kematian.
3. Firman TUHAN tentang pengobati luka puteri dengan kata-kata positif."
Yeremia,9,"**Tema utama:** Kejahatan dan Kekecewaan

**Konteks:** pasal ini membahas tentang orang-orang yang meninggalkan tempat mereka dan menjebak orang lain di tempat baru, serta tentang bagaimana mereka berusaha untuk membubarkan diri mereka dari kenyataan buruk."
Yeremia,10,"**Tema:** Kejahatan dan Kebebasan

**Konteks:** pasal ini membahas tentang pentingnya潔mas dan pujian terhadap Tuhan, serta tentang tanggung jawab dan kebebasan yang diberikan kepada setiap manusia."
Yeremia,11,Tema utama dari pasal Alkitab ini adalah tentang pengkhotbah dan hukuman yang diterima oleh orang-orang Israel dan Yehuda. Konteksnya terkait dengan perjanjian-perjanjian yang telah dibuat dengan Allah dan perilaku buruk yang dilakukan oleh mereka.
Yeremia,12,"**Tema utama:** Pengkategorian dan makna pesan Alkitab.

**Konteks:** pasal ini membahas tentang makna dan konteks pesan Alkitab, terutama tentang pengkategorian orang-orang dalam masyarakat, hubungan antara orang dan Tuhan, dan makna hidup dan tujuan hidup."
Yeremia,13,"**Tema utama:** Pengeluaran dan penangkuhan oleh Allah

**Konteks:** pasal ini membahas tentang perilaku dan tindakan yang dilakukan oleh orang-orang di Israel, terutama kaum Israel, dalam memenuhi perintah Allah."
Yeremia,14,"**Tema utama:** Pengelolaan dan kesejahteraan bangsa

**Konteks:** pasal Alkitab tentang peristiwa-peristiwa yang terjadi di dalam negeri Israel."
Yeremia,15,Tema utama pasal Alkitab ini adalah tentang hukuman dan pengorangan orang-orang yang melanggarakan hukum Allah. Konteksnya membahas tentang perilaku manusia dan bagaimana Allah akan menghormati mereka setelah mereka terjebak dalam hukuman.
Yeremia,16,"Tema utama pasal Alkitab ini adalah tentang hukuman dan penganiasan orang yang meninggalkan Allah. Konteksnya adalah bahwa Allah telah menarik kembali sebagian besar orang-orang yang pernah berbisik ke tanah Israel, dan mereka menghadapi hukuman karena mereka telah meninggalkan Allah."
Yeremia,17,"**Tema utama:** Pengeluaran kekayaan dan tanggung jawab

**Konteks:** pasal ini membahas tentang tanggung jawab orang-orang untuk memenuhi kebutuhan mereka dan untuk berakhlak dengan prinsip-prinsip yang berlaku."
Yeremia,18,"1. Firman TUHAN kepada Yeremia berisi perintah untuk bertobat dari tingkah langkah yang jahat.
2. Perintah tersebut menunjukkan pentingnya tindakan yang tepat dan terampil untuk mencapai tujuan.
3. Firman TUHAN tentang kepentingannya untuk bertobat dari tingkah langkah yang jahat menunjukkan sikap yang patuh terhadap perintah."
Yeremia,19,"**Tema utama:** Pengakut dan penghapusan tempat suci

**Konteks:** pasal Alkitab yang disorotkan membahas tentang pengakut dan penghapusan tempat suci di kota-kota Yehuda dan Yerusalem."
Yeremia,20,"1. Pasyhur bin Imer mendengar perkataan Yeremia dan memukulnya di pintu gerbang Benyamin.
2. Engkau telah membujuk Pasyhur dan semua orang di rumahnya, dan dia akan diangkut tertawan ke Babel.
3. TUHAN menyertai Pasyhur dan melihat pembalasan-Nya, menunjukkan bahwa dia telah melepaskan nyawa orang miskin dari tangan orang-orang yang berbuat jahat."
Yeremia,21,"**Tema utama:** Pengkhotbah tentang keselamatan dan hukuman bagi orang-orang yang berusaha mencabut nyawa mereka.

**Konteks:** pasal Alkitab ini membahas tentang pengkhotbah Allah terhadap Raja Babel, Zedekia, dan keluarga raja Yehuda. Allah memberi perintah untuk menjebak orang-orang yang berusaha mencabut nyawa mereka dan untuk menyalakan api di hutannya yang akan memakan habis segala sesuatu yang di sekitarnya."
Yeremia,22,"**Tema utama:** Perjanjian dengan Allah tentang perilaku dan perilaku manusia.

**Konteks:** pasal ini membahas tentang tanggung jawab dan perilaku manusia, terutama tentang tindakan yang dilakukan oleh Raja Yehuda dan keluarganya."
Yeremia,23,"**Tema utama:** Perjanjian antara TUHAN dan para nabi

**Konteks:** Perjanjian-perjanjian TUHAN dengan para nabi tentang perilaku dan tindakan mereka."
Yeremia,24,"1. Tuhan memperlihatkan dua keranjang buah ara, dengan satu berisi buah ara yang baik dan satu berisi buah ara yang jelek.
2. Tuhan menyatakan bahwa buah ara yang jelek tidak dapat dimakan karena jeleknya.
3. Tuhan memberifirman kepada Yeremia tentang buah ara dan bahwa buah ara yang baik itu sangat baik."
Yeremia,25,"**Tema utama:** Pengkhotbah tentang semesta alam dan pengudang terhadap orang-orang yang menolak semesta alam.

**Konteks:** Firman-firman Alkitab tentang semesta alam dan pengudang terhadap orang-orang yang menolak semesta alam."
Yeremia,26,"Tema utama pasal Alkitab ini adalah tentang hukuman dan penghenapan orang yang telah mencintai Allah. Konteksnya terkait dengan cerita tentang Yoyakim, anak Yosia raja Yehuda, dan perkataan-perkataan yang disampaikan oleh para imam, nabi, dan seluruh rakyat."
Yeremia,27,"Tema utama dari pasal Alkitab ini adalah tentang perintah-perintah Allah kepada orang-orang di Israel, termasuk tindakan-tindakan yang harus dilakukan oleh mereka untuk mencapai keselamatan. Konteksnya adalah tentang pengkepingan Allah terhadap bangsa Israel dan pengakuntasan mereka terhadap hukum Allah."
Yeremia,28,"**Tema utama:** Pengrestorasi ke tempat-tempat suci di Israel.

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa yang terjadi di dalam dua tahun, di mana Raja Yehuda kembali ke tempat-tempat suci, termasuk rumah TUHAN di Jerusalem, dan juga tentang peristiwa-peristiwa setelah peristiwa tersebut."
Yeremia,29,"**Tema utama:** Pengkehidupan dan kejayaan orang-orang di Israel

**Konteks:**
* Surat Alkitab tentang perjalanan dan pengangguhan orang-orang ke dalam pembuangan.
* Perintah Allah untuk mencintai dan melindungi orang-orang yang telah diwarisi.
* Pengkehidupan yang penuh dengan tantangan dan tantangan, tetapi juga penuh dengan harapan dan semangat."
Yeremia,30,"**Tema utama:** Pengrestorasi keadaan umat-Ku Israel dan Yehuda melalui firman TUHAN.

**Konteks:** pasal ini membahas tentang kembali keadaan Israel dan Yehuda setelah peristiwa-peristiwa seperti pencerapan, pengorbanan, dan pencerapan. Firman TUHAN bertujuan untuk memulihkan keadaan yang terEducación dan terwibawa, serta untuk mengembalikan mereka ke negeri yang telah Kuberikan kepada nenek moyang mereka."
Yeremia,31,"**Tema utama:** Pengorikan terhadap kejayaan dan keselamatan bangsa Israel di dalam Alkitab.

**Konteks:**
* Perjanjian dengan bangsa Israel dan Yehuda.
* Pengorikan pada peristiwa-peristiwa penting di dalam Alkitab.
* Tujuan dan manfaat hidup manusia yang terbarukan di dalam Alkitab."
Yeremia,32,"**Tema utama:** Pengambilan keputusan dan tindakan berdasarkan firman-firman Allah.

**Konteks:**

* Firman-firman Allah berisi perintah dan aturan yang harus diwarisi oleh generasi-generasi setelah mereka.
* Pengambilan keputusan dan tindakan berdasarkan firman-firman Allah dapat mempengaruhi kelangungan hidup dan keselamatan orang-orang.
* Allah memberikan kekuatan dan kemampuan bagi orang-orang untuk memenuhi perintah-perintahnya."
Yeremia,33,"**Tema utama:** Perjanjian-perjanjian TUHAN terhadap kaum Israel dan kaum Yehuda

**Konteks:** pasal ini membahas tentang perjanjian-perjanjian TUHAN yang diterima oleh kaum Israel dan Yehuda, serta dampaknya terhadap keturunan mereka."
Yeremia,34,"**Tema utama:** Perjanjian antara TUHAN dan Israel

**Konteks:**
* Perjanjian antara TUHAN dan Israel
* Perjanjian yang dibuat oleh Zedekia, raja Yehuda
* Tujuan dari perjanjian ini, yaitu untuk meringkaskan orang-orang yang melanggar perjanjian"
Yeremia,35,"1. Firman dari TUHAN kepada Yeremia tentang penghajarannya ke rumah TUHAN.
2. Perintah Yonadab bin Rekhab untuk kaum orang Rekhab tidak diindahkan.
3. Firman TUHAN kepada Yeremia tentang kepadamnya terhadap perintah-perintah yang diberikan."
Yeremia,36,"**Tema utama:** Penghajaran perkataan dalam Alkitab

**Konteks:**
* Perhagiaan dan kejayaan bangsa Israel.
* Perjanjian dan tanggung jawab Tuhan.
* Kejahatan dan hukuman bagi orang yang melanggarakan hukum."
Yeremia,37,"**Tema utama:** Pengkejadian dan penangkapan nabi Yeremia oleh Raja Babel.

**Konteks:**
* Zedekia bin Yosia menjadi raja menggantikan Konya bin Yoyakim.
* Tuhan memberi perintah kepada nabi Yeremia untuk meminta petunjuk.
* Yeremia ditangkap dan dibawa ke pelataran penjagaan."
Yeremia,38,"**Tema utama:** Pengkejadian dan hukuman bagi orang-orang yang berusaha mencabut nyawa nabi Yeremia.

**Konteks:** pasal ini membahas tentang peristiwa pengkejadian orang-orang yang berusaha mencabut nyawa nabi Yeremia di istana raja Babel."
Yeremia,39,"**Tema utama:** Peng consiguientean peristiwa dalam sejarah Alkitab.

**Konteks:**
* Peristiwa-istiwa di dalam al-Quran menunjukkan hubungan yang kompleks antara satu sama lain.
* Tujuan penuntun sejarah Alkitab adalah untuk mengajarkan tentang perilaku manusia dan hubungan antara orang-orang.
* Sebuah peristiwa penting dalam sejarah Alkitab adalah peristiwa penangkapan dan penyabeanan Yeremia."
Yeremia,40,"Tema utama dari pasal Alkitab ini adalah tentang pengorangan dan pengelolaan orang-orang yang terampil di wilayah Babel. Konteksnya membahas tentang pengambilan keputusan, tindakan yang diambil, dan tanggung jawab yang terkait dengan orang-orang terampil."
Yeremia,41,"**Tema utama:** Pengduaan dan pengorangan orang-orang yang tersembunyi di Mizpa.

**Konteks:** pasal ini menunjukkan cerita tentang bagaimana Ismail bin Netanya membunuh Gedalya bin Ahikam dan mengorongkan orang-orang lain untuk membantunya."
Yeremia,42,"Tema utama dari pasal Alkitab ini adalah tentang panggilan dan perintah kepada orang-orang untuk berlisten dan mengikuti suara TUHAN, Allah kita. Konteksnya adalah tentang orang-orang yang berusaha untuk mencapai keselamatan dan hidup yang penuh dengan kesejahteraan."
Yeremia,43,"**Tema utama:** Pengkejadian dan pengorangan orang-orang di tanah Yehuda.

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa penting yang terjadi di tanah Yehuda, termasuk pengkejadian orang-orang, pengorangan mereka, dan peristiwa-peristiwa setelah peristiwa tersebut."
Yeremia,44,"**Tema utama:** Kejahatan dan hukuman yang diterima oleh orang-orang Yehuda di tanah Mesir.

**Konteks:** Firman-firman Alkitab tentang peristiwa-peristiwa selama perjalanan Yehuda di tanah Mesir, serta dampaknya terhadap kehidupan mereka."
Yeremia,45,"**Tema utama:** Pengkhotbah tentang engkau dan penderitaan.

**Konteks:** pasal ini membahas tentang penolakan Barukh bin Neria terhadap kenyataan yang dia alami, serta tentang kekuatan dan ketekunan Allah dalam menghadapi tantangan."
Yeremia,46,"**Tema utama:** Peng escolhanya dan makna firman TUHAN tentang bangsa-bangsa.

**Konteks:** Firman TUHAN tentang datangnya berbagai raja dan pemimpin, termasuk Nebukadnezar, Raja Babel, dan Raja Yehuda, menunjukkan kekuatan dan kekecekan bangsa Israel."
Yeremia,47,"**Tema utama:** Pengkejadian orang Filistin oleh Allah.

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa yang terjadi sebelum dan sesudah perang antara Israel dan Filistin."
Yeremia,48,"**Tema utama:** Kejahatan dan kekecekan di Moab

**Konteks:** pasal ini membahas tentang kekecekan dan penangkapan oleh para pahlawan Moab, serta dampaknya terhadap kehidupan mereka."
Yeremia,49,"**Tema utama:** Pengakut dan pembanjir terhadap orang-orang yang tidak selayaknya.

**Konteks:**
* Firman-firman Alkitab tentang pengakut dan pembanjir terhadap orang-orang yang tidak selayaknya.
* Pengakut dan pembanjir terhadap para pahlawan Edom.
* Pengakut terhadap para pemimpin yang tidak selayaknya."
Yeremia,50,"**Tema utama:** Pengakui dan menerima pembalasan Allah terhadap negara-negara terdistur

**Konteks:**

Pasal ini membahas tentang peristiwa penangkapan dan pembalasan oleh Allah terhadap negara-negara terdistur, termasuk Babel. Passal ini menunjukkan bahwa Allah memiliki kekuatan untuk mengubah keadaan dan menguraikan sejarah."
Yeremia,51,"**Tema utama:** Pengakui dan menerima pembalasan Allah terhadap kehidupan kita.

**Konteks:**

* Firman TUHAN tentang Babel menunjukkan bahwa Allah mengakui dan menerima pembalasan dari para manusia.
* Allah telah menciptakan seluruh dunia dengan kekuatan dan pengetahuan, dan manusia-manusia adalah bagian darinya.
* Pastikan kita menerima pembalasan yang kita dapatkan, dan jangan terjebak dalam kesalahpahaman dan kekecewaan."
Yeremia,52,"**Tema utama:** Pengjahatan dan pembanjir terhadap Yerusalem dan Yehuda

**Konteks:**
* Zedekia menjadi raja dan memerintah di Yerusalem selama dua puluh satu tahun.
* Ia melakukan apa yang jahat di mata TUHAN tepat seperti yang telah dilakukan Yoyakim.
* Babad-babad yang terjadi di Yerusalem dan Yehuda karena murka Tuhan."
Yesaya,1,"**Tema utama:** Pengelolaan dan tanggung jawab terhadap orang lain

**Konteks:** pasal ini membahas tentang orang-orang yang berdosa dan bersekongkol dengan pencuri, serta tentang tanggung jawab mereka terhadap orang lain."
Yesaya,2,"1. Firman Yehuda tentang Yehuda dan Yerusalem akan menjadi menjadi hakim antara bangsa.
2. Hari-hari terakhir, gunung tempat rumah TUHAN akan berdiri tegak di hulu gunung-gunung dan menjulang tinggi di atas bukit-bukit.
3. Orang-orang yang sombong akan direndahkan, dan orang yang angkuh akan direndek."
Yesaya,3,"**Tema utama:** Penghakimihan Allah terhadap bangsa-bangsa

**Konteks:** pasal ini membahas tentang tugas-tugas dan tanggung jawab Allah terhadap bangsa-bangsa, serta bagaimana Allah akan menghormati dan menghakimi mereka."
Yesaya,4,"**Tema utama:** Penghewanan dan kemuliaan di Yerusalem

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa yang terjadi di Yerusalem selama zaman Prophet Muhammad, termasuk penghewanan, kemuliaan, dan penghapusan kekotoran."
Yesaya,5,"**Tema utama:** Kehidupan dan kepercayaan bangsa Israel di dalam perramuan.

**Konteks:** pasal ini membahas tentang keadaan dan kondisi masyarakat Israel di dalam perramuan, di mana mereka menghadapi tantangan dan tantangan yang menyebabkan mereka merasa terjebak dan terasing dari Allah."
Yesaya,6,"1. Alkitab menunjukkan tentang dua peristiwa: melihat Tuhan dan melihat Serafim.
2. Alkitab menjelaskan tentang bentuk tubuh dan fitur fisik Serafim, serta bagaimana mereka menutupi diri mereka.
3. Alkitab membahas tentang orang yang berseru dan bagaimana dia menerima keselamatan."
Yesaya,7,"1. Rezin maju ke Yerusalem untuk berperang melawan kota itu, namun mereka gagal mengalahkannya.
2. Ahas dan rakyatnya gemetar ketakutan saat diberitahukan bahwa Aram telah berkemah di wilayah Efraim.
3. Yesaya mendapat perintah untuk meninggalkan tempat yang jahat dan memilih yang baik."
Yesaya,8,"**Tema utama:** Peng revelation al-Quran tentang peristiwa-peristiwa penting di Israel.

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa penting di dalam sejarah Israel, termasuk peng revelation al-Quran tentang hubungan antara manusia dan Allah, serta tentang peristiwa-peristiwa setelah kelahiran Jesus."
Yesaya,9,"**Tema utama:** Kehidupan di Israel setelah peristiwa-peristiwa di dalam Alkitab.

**Konteks:** pasal ini membahas tentang bagaimana kehidupan orang-orang di Israel setelah peristiwa-peristiwa seperti penangkapan oleh bangsa lain, kelahiran anak, dan peristiwa-peristiwa lainnya."
Yesaya,10,"**Tema utama:** Kejayaan dan kekecewaan dalam masyarakat

**Konteks:** pasal ini membahas tentang penghakimiyah Asyur terhadap bangsa-bangsa, dan bagaimana dia berusaha untuk merebut kembali kekayaan dan kesejahteraan bagi masyarakatnya."
Yesaya,11,"**Tema utama:** Penghakimihan TUHAN terhadap orang-orang lemah

**Konteks:** pasal ini membahas tentang tindakan-tindakan TUHAN terhadap orang-orang lemah, seperti anak-anak, orang-orang yang tertinggal di berbagai tempat, dan orang-orang yang terkuil di dalam negeri."
Yesaya,12,"**Tema utama:** Pengorikan diri kepada Allah

**Konteks:**

1. Pengkapan Engkau oleh Allah menunjukkan bahwa dia telah merapura diri dari dosa.
2. Pengkapan Allah menunjukkan bahwa dia telah menyelamatkannya dari bahaya.
3. Pengkapan air dari mata air keselamatan menunjukkan kekuatan Allah.
4. Pengkapan nama-nama Allah menunjukkan bahwa Allah adalah kekuatan dan pengorikan.
5. Pengkapan tindakan-tindakan Allah menunjukkan bahwa dia mulia dan dapat diwariskan.
6. Pengkapan orang-orang di Sion menunjukkan bahwa Allah adalah kekuatan dan pengorikan bagi semua orang."
Yesaya,13,"**Tema utama:** Pengkhotbah tentang keselamatan dan hukuman bagi orang-orang yang berdosa.

**Konteks:** pasal ini membahas tentang orang-orang yang akan terjudang dan diusir oleh Allah, serta hukuman yang akan diterima mereka."
Yesaya,14,"**Tema utama:** Peng escolhuran Israel oleh TUHAN dan dampaknya pada bangsa-bangsa lain.

**Konteks:**
* Perjalanan Yakub dan Israel ke tanah TUHAN.
* Kesakitan dan kegelisahan yang menyebabkan penundaan pekerjaan paksa.
* Pengangguhan ejekan tentang raja Babel.
* Penyamak orang-orang fasik dan pemberdayaan bangsa-bangsa.
* Penghiburan bumi dan penangkatan orang-orang yang terkurung."
Yesaya,15,"1. Ucapan ilahi tentang dua tempat, Moab dan Kir-Moab, menunjukkan bahwa orang-orang di wilayah tersebut mengalami peristiwa-peristiwa yang menjebak.
2. Puteri Dibon menunjukkan cerita tentang orang-orang yang berusaha mengatasi kesulitan dengan mencintai dan merindukan air.
3. Di jalan-jalan orang berlilitkan kain kabung, di atas sotoh dan di tanah-tanah lapang sekaliannya mertap, menunjukkan bahwa ada peristiwa-peristiwa yang menyebabkan banjir.
4. Hesybon dan Eleale meraung-raung, suara mereka kedengaran sampai ke Yahas, menunjukkan bahwa ada peristiwa-peristiwa yang menyebabkan bencana.
5. Aku berteriak karena Moab, pengungsi-pengungsi sudah sampai ke Zoar, menunjukkan bahwa ada peristiwa-peristiwa yang menyebabkan banjir.
6. Air di Nimrim menjadi kering dan tandus, menunjukkan bahwa ada peristiwa-peristiwa yang menyebabkan kekurangan air.
7. Semua harta yang mereka tumpuk dan segala yang mereka simpan mereka bawa ke seberang sungai Haarabim, menunjukkan bahwa ada peristiwa-peristiwa yang menyebabkan banjir.
8. Sungguh, teriak itu akan kedengaran di seluruh daerah Moab, menunjukkan bahwa ada peristiwa-peristiwa yang menyebabkan banjir.
9. Air Dibon telah penuh dengan darah, menunjukkan bahwa ada peristiwa-peristiwa yang menyebabkan banjir.
10. Sungguh, teriak itu akan kedengaran di seluruh daerah Moab, menunjukkan bahwa ada peristiwa-peristiwa yang menyebabkan banjir."
Yesaya,16,"1. Pengsendan anak domba kepada pemerintah negeri di Sela melalui padang gurun ke gunung puteri Sion.
2. Perjalanan anak-anak perempuan Moab di tempat-tempat penyeberangan sungai Arnon.
3. Pengkapan hukum dan pengelolaan orang-orang terbuang di Moab."
Yesaya,17,"**Tema utama:** Penghajaran dan pembanjir di Israel

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa yang terjadi di Israel selama zaman sebelum dan setelah peristiwa-peristiwa Musa."
Yesaya,18,"**Tema utama:** Pengkehidupan di bumi

**Konteks:**
* Pengkehidupan di bumi merupakan topik yang luas dan beragam.
* Alkitab memberikan banyak informasi tentang kehidupan manusia dan alam.
* Pengkehidupan di bumi merupakan topik yang penting untuk dipahami."
Yesaya,19,"**Tema utama:** Pengakutungan dan pengorangan orang Mesir oleh TUHAN.

**Konteks:** pasal ini membahas tentang bagaimana TUHAN mengakutkan dan mengorangan orang Mesir untuk berperang dan melawan orang-orang lain, serta bagaimana mereka akan bertindak di kemudian hari."
Yesaya,20,"**Tema utama:** Pengeluaran dan penangkapan orang-orang yang akan diselamatkan dari raja Asyur.

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa di Asdod di mana orang-orang akan tersekut dari raja Asyur."
Yesaya,21,"**Tema utama:** Pengkejadian dan kekecewaan manusia

**Konteks:** pasal Alkitab yang disorotkan tentang pengalaman orang-orang yang mengalami kekecewaan dan pencerungan."
Yesaya,22,"Tema utama dari pasal Alkitab tersebut adalah tentang pengorotasi dan penuntangan orang-orang di ""lembah penglihatan"". Konteksnya terkait dengan peristiwa-peristiwa di dalam Alkitab, seperti pengorotasi orang-orang di kota-kota, perang, dan peristiwa-peristiwa di Yerusalem."
Yesaya,23,"**Tema utama:** Pengelolaan dan kesejahteraan kota Tirus.

**Konteks:** pasal ini membahas tentang kondisi kota Tirus, yang sudah rusak dan ditinggalkan oleh orang-orang, dan bagaimana masyarakat berusaha untuk membuatnya hidup kembali."
Yesaya,24,"**Tema utama:** Pengkanangan dan hukuman bagi orang-orang di bumi.

**Konteks:** pasal ini membahas tentang bagaimana TUHAN akan menanduskan bumi dan menghancurkannya, serta bagaimana hukuman akan diterima oleh orang-orang di bumi."
Yesaya,25,"1. Ya TUHAN, Engkaulah Allahku, dan aku ingin meninggikan Engkau, menyanyikan syukur bagi nama-Mu.
2. Kota itu menjadi timbunan batu, dan kota yang berkubu itu menjadi reruntuhan, purifier orang luar tidak lagi menjadi kota, dan tidak dibangunkan lagi untuk selama-lamanya.
3. Sebuah bangsa kuat akan memuliakan Engkau, kota bangsa-bangsa yang gagah akan takut kepada-Mu."
Yesaya,26,"**Tema utama:** Penghajaran dan keselamatan

**Konteks:** pasal ini membahas tentang orang-orang yang berusaha mencari keselamatan dan penghakiman di tanah Yehuda."
Yesaya,27,"1. Peluang-peluang yang disediakan oleh TUHAN untuk Israel terreduksi oleh hukuman yang ketat.
2. Allah menyertai dan mengaji orang-orang dengan pedang-pedang yang besar dan kuat.
3. Allah menjaga dan melindungi Israel dengan kekuatan dan ketekunan."
Yesaya,28,"Tema utama dari pasal Alkitab tersebut adalah tentang makna dan makna hidup manusia. Konteksnya membahas tentang pencerahan, pengorbanan, dan hubungan manusia dengan Tuhan."
Yesaya,29,"1. Perayaan-perayaan yang berganti di kota tempat Daud berkemah, seperti perapian, yang meringkas engkau dan mendirikan pagar-pagar pengepungan.


2. Engkau akan merendahkan diri dan bersuara dari dalam tanah, perkataan yang kedengaran samar-samar dari dalam debu.


3. Orang-orang yang gagah sombong akan menjadi seperti sekam yang melintas terbang.


4. Engkau akan melihat kedatangan TUHAN semesta alam dalam guntur, gempa dan suara hebat, dalam puting beliung dan badai dan dalam nyala api yang memakan habis.


5. Perayaan-perayaan yang berganti di kota tempat Daud berkemah, seperti perapian, yang meringkas engkau dan mendirikan pagar-pagar pengepungan."
Yesaya,30,"1. Celakalah anak-anak pemberontak, dan perlindungan Firaun akan memalukan mereka.


2. Ucapan ilahi tentang binatang-binatang di Tanah Negeb mengantarkan mereka untuk bertobat dan tinggal diam.


3. Pertakat yang dilakukan oleh orang-orang pemberontak menunjukkan bahwa mereka bukan orang-orang yang sempurna."
Yesaya,31,"1. Orang-orang yang percaya kepada keretanya dan pasukan berkuda yang besar jumlahnya, tetapi tidak memandang kepada Yang Mahakudus, Allah Israel, dan TUHAN, akan mengalami malapetaka.
2. Tuhan akan datang dengan kekuatan yang besar dan menunda para penjahat, serta melawan bala bantuan orang-orang lalim.
3. Orang Mesir adalah manusia, bukan Allah, dan mereka akan mengalami peristiwa-peristiwa yang menuntun mereka untuk menjadi orang rodi.
4. Tuhan semesta alam akan turun berperang untuk mempertahankan gunung Sion dan bukitnya.
5. Tuhan semesta alam akan melindungi Yerusalem, memeliharanya dan menjauhkan celaka.
6. Hai orang Israel, kepada Dia yang sudah kamu tinggalkan jauh-jauh, akan membuang berhala-berhala peraknya dan berhala-berhala emasnya yang dibuat oleh tanganmu sendiri dengan penuh dosa.
7. Asyur akan rebah oleh pedang, tetapi bukan pedang orang, dan akan dimakan habis oleh pedang, tetapi bukan pedang manusia.
8. Asyur akan teruna-terunanya menjadi orang rodi.
9. Pelindung mereka akan lenyap karena gentar, dan panglimanya akan lari terkejut meninggalkan panji-panji.
10. Firman TUHAN yang mempunyai api di Sion dan dapur perapian di Yerusalem akan mendorong orang-orang untuk bertolak dari tempat mereka."
Yesaya,32,"**Tema utama:** Pengyakunan dan kebenaran dalam kehidupan

**Konteks:** pasal ini membahas tentang bagaimana kebenaran dan keadilan memainkan peran penting dalam memastikan kesejahteraan dan keamanan bagi semua orang, serta bagaimana kepercayaan dan kearifan dapat mendorong perilaku yang baik dan menciptakan kesejahteraan bagi semua."
Yesaya,33,"**Tema utama:** Kejahatan dan keselamatan

**Konteks:** pasal ini membahas tentang berbagai topik terkait dengan kejahatan dan keselamatan, termasuk pengorangan, pengelolaan, dan tanggung jawab."
Yesaya,34,"**Tema utama:** Penghajaran dan pembantai manusia

**Konteks:**
* Penghajaran orang-orang yang mati dan pembantai mereka.
* Penghajaran orang-orang yang terbunuh.
* Penghajaran manusia di dalam negeri."
Yesaya,35,"**Tema utama:** Pengketakan dan penangkuhan kekuatan dalam hidup

**Konteks:** pasal ini membahas tentang kekuatan Allah, penangkuhan, dan penuntun manusia untuk mencapai tujuannya."
Yesaya,36,"1. Raja Asyur menyerang Sanherib dan merebutnya.
2. Raja Asyur mengirim juru minuman agung untuk mengomunikasikan rencana.
3. Elyakim, Sebna, dan Yoah memberi pernyataan kepada Hizkia."
Yesaya,37,"**Tema utama:** Pengkhotani dan penangkalan oleh Allah

**Konteks:**
* Perita Alkitab tentang perjalanan Hizkia dan Yesaya bin Amos.
* Pengkhotani Allah terhadap Raja Asyur dan penangkalnya.
* Pengkhotani Allah terhadap Raja Yehuda."
Yesaya,38,"**Tema utama:** Penghajaran dan keselamatan jiwa

**Konteks:** pasal ini membahas tentang pengalaman Hizkia, seorang penyamak, tentang peristiwa-peristiwa terakhirnya dan pesan-pesan terakhirnya kepada Tuhan."
Yesaya,39,"**Tema utama:** Pengnuansa pesan dalam Alkitab tentang barang dan harta yang diterima oleh orang-orang di istana raja Babel.

**Konteks:** pasal ini membahas tentang hadiah dan pemberian yang diterima oleh Hizkia dari raja Babel, serta pesan yang disampaikan oleh Yesaya tentang barang dan harta yang akan diterima oleh orang-orang di istana tersebut di kemudian hari."
Yesaya,40,"**Tema utama:** Penghagiaan dan keselamatan jiwa

**Konteks:** pasal ini membahas tentang penghagiaan dan keselamatan jiwa, dan bagaimana Allah dapat membantu orang-orang untuk mencapai penghagiaan."
Yesaya,41,"**Tema utama:** Pengiklanan dan kekecekan orang-orang yang bangkit dari masa lalu.

**Konteks:** pasal ini membahas tentang pengalaman orang-orang yang telah menjadi penyamak, seperti Abraham, dan bagaimana mereka berusaha untuk menyertai kembali ke tanah mereka."
Yesaya,42,"**Tema utama:** Pengkehidupan dan tanggung jawab manusia

**Konteks:** pasal ini membahas tentang tanggung jawab dan ketakutan Allah terhadap orang-orang yang percaya pada patung dan yang terEjemplosnya di dalam naskah."
