book_name,chapter,chapter_summary
Wahyu,10,"Tema utama pasal ini adalah peran malaikat yang mengangkat gulungan kitab dalam mengungkap keputusan rahasia Allah pada akhir zaman, terutama melalui suara ketujuh guruh yang akan menyelesaikan rencana-Nya tanpa penundaan. Konteksnya menunjukkan proses pengungkapan rencana Tuhan melalui visi apokaliptik di mana malaikat yang berdiri di atas laut dan bumi memberikan peringatan dan tugas untuk berbicara kepada banyak bangsa setelah mengalami pengalaman pahit dari kitab yang dimakannya."
Wahyu,11,"Tema utama pasal ini adalah peristiwa akhir zaman yang melibatkan dua nabi yang memberikan kesaksian selama 1260 hari, kemudian meninggal dan bangkit kembali setelah 3,5 hari, serta kemenangan Tuhan melalui gempa bumi dan kehancuran dunia. Konteksnya adalah fase tribulasi sebelum pemerintahan abadi Yesus sebagai raja yang mengakhiri kekuasaan duniawi dan memulai keadilan Allah di bumi."
Wahyu,12,"Tema utama pasal ini adalah perlawanan antara Iblis (naga) dan kekuatan Allah melalui perempuan yang mewakili umat Tuhan yang menghadapi penderitaan sebelum melahirkan Anak Tuhan yang akan menggembalakan semua bangsa. Konteksnya menggambarkan peristiwa apokaliptik di mana Iblis dijatuhkan ke bumi setelah kalah dalam perang di surga, sementara umat Tuhan dipelihara selama 1260 hari untuk menghindari ancaman Iblis."
Wahyu,13,"Tema utama pasal ini adalah kekuatan binatang palsu yang menguasai dunia selama 42 bulan dalam akhir zaman, dengan tanda 666 sebagai simbol pengakuan terhadapnya. Konteksnya meliputi peringatan bagi umat kudus untuk tetap beriman dan tidak terkena tanda yang akan memaksa semua orang menyembah binatang palsu kecuali mereka yang namanya tertulis di kitab kehidupan Anak Domba."
Wahyu,14,"Tema utama pasal ini adalah kemenangan Anak Domba dalam menghancurkan kejahatan dan menghakimi dunia, dengan 144.000 orang kudus yang murni dan setia yang ditebus dari bumi. Konteksnya meliputi peringatan tiga malaikat tentang jatuhnya Babel, ancaman terhadap yang menyembah binatang, dan penyerangan murka Allah melalui pemotongan buah anggur bagi yang tidak setia."
Wahyu,15,"Tema utama pasal ini adalah akhir zaman dengan penyelesaian murka Allah melalui tujuh malapetaka terakhir yang mengakhiri perlawanan binatang, di mana orang-orang yang telah mengalahkan binatang dan patungnya menjadi pemenang. Konteksnya meliputi pembukaan Bait Suci di surga, ketujuh malaikat yang membawa malapetaka, dan kemenangan para percaya yang akan memuliakan nama Allah hingga semua bangsa sujud menyembah-Nya dalam keadilan dan kekuasaan-Nya."
Wahyu,16,"Tema utama pasal ini adalah kehancuran global yang diakibatkan oleh tujuh cawan murka Allah yang ditumpahkan ke bumi sebagai hukuman keadilan terhadap umat manusia yang tidak beriman dan melanggar perjanjian dengan Allah. Konteksnya menggambarkan peristiwa akhir zaman yang melibatkan dampak dahsyat seperti gempa bumi, kekeringan, hujan es, dan penghancuran kota-kota yang tidak mengenal kekuasaan Tuhan, menunjukkan kekuatan dan keadilan Allah dalam menyelesaikan perlawanan terhadap kejahatan manusia."
Wahyu,17,"Tema utama pasal ini adalah gambaran sistem kekacauan duniawi yang dinyatakan melalui ""perempuan pelacur"" (Babylon Besar) yang duduk di atas binatang berkepala tujuh dan bertanduk sepuluh, yang akan menguasai dunia sebelum dihancurkan oleh kekuatan Anak Domba. Konteksnya berada dalam visi apokaliptik Yesus yang menggambarkan perlawanan antara kekuatan duniawi dan surgawi dalam akhir zaman, di mana sistem kekacauan ini akan dihancurkan oleh kekuatan Kristus yang akan menang atas semua pihak yang melawan."
Wahyu,18,"Tema utama pasal ini adalah hukuman Tuhan terhadap Babel (simbol kekuatan duniawi yang korup) yang telah menjadi tempat kejahatan dan kekayaan berlebihan, sehingga akan dihancurkan dengan api dan kehancuran total. Konteksnya adalah visi apokaliptis dalam Kitab Revelasi yang menggambarkan konsekuensi kejahatan Babel bagi semua pihak yang terlibat dalam kekayaan dan kejahatan tersebut."
Wahyu,19,"Tema utama pasal ini adalah kemenangan Kristus (Anak Domba) dalam perang akhir yang menghancurkan kekuatan jahat dan mempersiapkan perjamuan kawin Allah. Konteksnya meliputi penghakiman Allah terhadap binatang dan nabi palsu, serta kemenangan kerajaan Allah yang benar di akhir zaman dengan semua orang yang benar diangkat ke dalam kerajaan-Nya."
Wahyu,20,"Tema utama pasal ini adalah periode seribu tahun di mana Kristus dan orang-orang percaya yang dibangkitkan pertama kali memerintah bersama, setelah Iblis dibatasi selama masa tersebut. Setelah berakhirnya masa tersebut, Iblis dilepaskan untuk menyesatkan bangsa-bangsa dan berperang hingga akhirnya dilemparkan ke dalam lautan api, sementara orang mati dihakimi berdasarkan perbuatan mereka dalam kitab kehidupan untuk memisahkan yang berdosa dan yang beroleh kehidupan."
Wahyu,21,"Tema utama pasal ini adalah pembukaan langit dan bumi baru yang dihuni oleh Allah yang berdiam bersama umat-Nya tanpa maut, air mata, atau kesedihan, dengan Yerusalem yang suci sebagai kota bercahaya yang dihiasi permata. Kota ini hanya diperbolehkan masuk oleh yang namanya tertulis dalam kitab kehidupan Anak Domba, sementara orang-orang berdosa akan dihukum dengan api."
Wahyu,22,"Tema utama pasal ini adalah gambaran kota surgawi yang diperbarui dengan sungai air kehidupan yang mengalir dari takhta Allah dan Anak Domba, di mana orang-orang yang setia akan hidup dalam keadilan dan kebahagiaan tanpa laknat hingga akhir zaman. Konteksnya menunjukkan janji kehadiran Yesus yang segera dan peringatan untuk tetap mematuhi nubuat Alkitab tanpa mengubah atau mengurangi isi pesannya, sehingga mereka yang benar akan memperoleh kehidupan abadi dan kehormatan di hadapan Allah."
Yakobus,1,"Tema utama pasal Yakobus ini adalah pentingnya ketekunan dalam menghadapi ujian iman untuk menghasilkan kehidupan yang utuh dan sempurna, serta kebutuhan memohon kebijaksanaan dari Allah dan menghindari kegagalan spiritual melalui tindakan nyata. Konteksnya adalah komunitas percaya yang berada dalam perantauan dan menghadapi tantangan hidup yang memerlukan kepercayaan yang kuat terhadap Tuhan, dengan penekanan pada bahaya keinginan duniawi yang dapat mengakibatkan dosa dan kematian jika tidak diatasi dengan kesadaran dan kepatuhan pada firman Allah."
Yakobus,2,"Tema utama pasal ini adalah bahwa iman yang sejati harus diiringi dengan perbuatan kasih, bukan sekadar keyakinan tanpa tindakan. Konteksnya mengkritik jemaat yang memandang muka dan menghargai orang kaya sementara mengabaikan kebutuhan orang miskin, sehingga iman tanpa perbuatan dianggap mati seperti yang ditegaskan dalam contoh Abraham dan Rahab."
Yakobus,3,"Tema utama pasal ini adalah kekuatan dan bahaya lidah yang meski kecil dapat menghasilkan dampak besar, baik sebagai sumber kebaikan maupun kejahatan, seperti api yang bisa membakar hutan. Konteksnya adalah peringatan bagi umat Kristiani untuk tidak menjadi guru yang berlebihan dan menghindari kekacauan akibat iri hati serta mementingkan diri sendiri dengan memperlihatkan kebijaksanaan yang murni dan damai yang berasal dari Tuhan, bukan dari nafsu manusia."
Yakobus,4,"Tema utama pasal ini adalah konflik antara keinginan duniawi (hawa nafsu) dan ketaatan kepada Allah yang menyebabkan pertengkaran, dosa, dan kerusakan spiritual. Konteksnya menekankan pentingnya berdoa dengan benar, menghindari kesombongan, serta memperbaiki diri melalui pengakuan dosa dan ketergantungan pada kasih karunia Allah untuk menghindari musuh dan hidup yang bermakna."
Yakobus,5,"Tema utama pasal ini adalah peringatan bagi orang kaya yang akan mengalami sengsara akibat kekayaan yang busuk dan sikap tidak adil, serta ajakan untuk bersabar hingga kedatangan Tuhan dan berdoa agar keselamatan diperoleh melalui iman dan kesabaran. Konteksnya adalah komunitas Kristen awal yang menghadapi tekanan sosial seperti penyalahgunaan kekayaan dan ketidakadilan, di mana doa dan kesabaran menjadi kunci untuk menghindari hukuman dan memperoleh pemulihan jiwa."
Yehezkiel,1,"Konteksnya adalah visi Yeheskiel yang terjadi di tepi sungai Kebar selama keterasingan di Babilonia pada tahun ketiga puluh. Tema utamanya adalah gambaran kemuliaan Tuhan melalui empat makhluk hidup dengan empat wajah dan roda yang bergerak, yang menunjukkan kekuasaan dan kehadiran Tuhan yang meliputi seluruh alam."
Yehezkiel,2,"Tema utama pasal ini adalah perintah Tuhan kepada nabi untuk menyampaikan pesan kebangsaan Israel yang pemberontak dan keras kepala, meskipun mereka tidak mau mendengar. Konteksnya menunjukkan keberanian nabi dalam menghadapi ketidakpercayaan dan kekerasan bangsa tersebut, dengan gulungan kitab yang berisi keluhan dan rintihan sebagai simbol kegagalan mereka dalam mengakui kesalahan."
Yehezkiel,3,"Tema utama pasal ini adalah tugas nabi untuk memberi peringatan kepada kaum Israel yang keras hati meskipun mereka tidak mau mendengarkan, dengan konsekuensi yang jelas jika mereka tidak berubah. Konteksnya adalah nabi diberi kekuatan oleh Roh Kudus untuk menyampaikan firman Tuhan, tetapi harus berada dalam keadaan bisu karena kekerasan hati dan ketidakmengertian orang Israel yang berkepala batu."
Yehezkiel,4,"Tema utama pasal ini adalah visi nubuat yang menggambarkan hukuman Allah terhadap Yerusalem dan Israel akibat ketidaksetiaan mereka terhadap Allah, di mana nabi diberikan pengalaman fisik berbaring selama 390 hari (untuk Israel) dan 40 hari (untuk Yehuda) serta makanan yang tidak bersih sebagai simbol kekurangan dan penderitaan. Konteksnya adalah perjanjian Allah untuk menghancurkan persediaan makanan di Yerusalem dan menyebabkan kegundahan umatnya sebagai bagian dari hukuman atas ketidaksetiaan Israel terhadap Allah."
Yehezkiel,5,"Tema utama pasal ini adalah ancaman hukuman Tuhan terhadap Yerusalem karena ketidakpatuhan umatnya yang lebih jahat dibandingkan bangsa-bangsa lain terhadap peraturan-peraturan-Nya. Konteksnya menggambarkan kehancuran total melalui pembakaran, kematian oleh pedang, kelaparan, dan penghamburan ke penjuru angin sebagai konsekuensi kejahatan yang dilakukan Yerusalem terhadap ketetapan Tuhan."
Yehezkiel,6,"Tema utama pasal ini adalah ancaman Tuhan ALLAH terhadap bangsa Israel karena kejahatan idolatri dan ketidakpatuhan terhadap perjanjian-Nya, yang akan mengakibatkan penghancuran mezbah, kota-kota, dan kematian melalui pedang, kelaparan, serta penyakit. Konteksnya terjadi ketika Israel terus membangun berhala dan mengabaikan kehendak Tuhan, sehingga Tuhan berjanji menghancurkan segala sesuatu yang mereka miliki kecuali sebagian kecil yang akan ditinggalkan di luar negeri untuk berusaha mengingat Tuhan."
Yehezkiel,7,"Tema utama pasal ini adalah ancaman hukuman mutlak Tuhan terhadap tanah Israel akibat kejahatan dan kekotoran yang telah mereka lakukan, dengan konsekuensi penghancuran total dan kehancuran tempat suci. Konteksnya adalah peringatan nabi Ezekiel yang menegaskan bahwa Tuhan tidak akan berbelas kasihan melainkan akan menghakimi umatnya sesuai dengan perbuatan keji mereka, sehingga mereka akan mengalami bencana besar dan kehancuran total."
Yehezkiel,8,"Tema utama pasal ini adalah kekejian umat Yehuda dalam penyembahan berhala dan kepercayaan kepada dewa lain, yang menyebabkan Allah menghukum mereka karena meninggalkan kekudusan-Nya. Konteksnya diperlihatkan melalui penglihatan nabi yang menunjukkan kejahatan di Yerusalem seperti persembahan kepada dewa Tamus, penyembahan matahari, dan kebiasaan berhala yang dilakukan oleh para tua-tua dan umat, menunjukkan ketidaksetiaan mereka terhadap Tuhan."
Yehezkiel,9,"Tema utama pasal ini adalah perintah Tuhan untuk menghancurkan Yerusalem akibat kesalahan besar bangsa Israel dan Yehuda, dengan menandai orang yang dipertahankan menggunakan huruf T dan membunuh semua yang lain tanpa belas kasihan. Konteksnya adalah visi nubuatan di mana Tuhan menghukum kota tersebut karena umatnya percaya bahwa Ia telah meninggalkan tanah ini dan tidak melihatnya, sehingga Ia tidak akan menunjukkan belas kasihan."
Yehezkiel,10,"Tema utama pasal ini adalah gambaran kerub-kerub yang memiliki empat muka dan roda bergerak sebagai pengangkut kemuliaan Tuhan dalam visi Ezequiel. Konteksnya terjadi di Bait Suci, menggambarkan kehadiran Allah yang maha kuasa yang bergerak bersama kerub-kerub untuk menunjukkan kekuatan dan kehendak-Nya dalam kehidupan suci."
Yehezkiel,11,"Tema utama pasal ini adalah ancaman hukuman terhadap umat Israel karena ketidaksetiaan dan kejahatan di Yerusalem, diikuti janji Tuhan untuk mengumpulkan umat-Nya dari kejauhan dan memberikan hati yang baru agar kembali setia. Konteksnya terjadi dalam visi Ezekiel yang menggambarkan peringatan terhadap kejahatan umat dan rencana pemulihan yang akan dilakukan Tuhan setelah mereka keluar dari kejahatan."
Yehezkiel,12,"Tema utama pasal ini adalah hukuman Tuhan terhadap bangsa Israel yang pemberontak karena ketidakpedulian mereka terhadap firman-Nya, yang akan mengakibatkan mereka dikeluarkan ke Babel dan kerusakan kota Yerusalem. Konteksnya adalah pesan nubuatan yang jelas bahwa Tuhan akan menepati janji-Nya tanpa menunda, sehingga Israel harus menyadari kesalahan mereka melalui kejadian yang tak terhindarkan."
Yehezkiel,13,"Tema utama pasal ini adalah penghakiman Tuhan terhadap nabi-nabi palsu di Israel yang menyebarkan janji-janji palsu dan praktik kebohongan, khususnya mereka yang mengklaim adanya ""damai sejahtera"" tanpa kenyataan. Konteksnya adalah masa di mana Tuhan akan menghancurkan struktur palsu yang dibangun oleh nabi-nabi tersebut melalui kebohongan, dengan menghancurkan tembok dan mengirimkan bencana alam sebagai tanda keadilan-Nya."
Yehezkiel,14,"Tema utama pasal ini adalah peringatan TUHAN kepada kaum Israel untuk bertobat dari berhala dan kesalahan yang telah mereka lakukan, karena mereka telah menyimpang dari Tuhan. Jika tidak bertobat, TUHAN akan menghancurkan Yerusalem dengan empat hukuman berat (pedang, kelaparan, binatang buas, dan sampar) yang tidak dapat dihindari, bahkan orang benar seperti Nuh, Daniel, dan Ayub hanya bisa menyelamatkan diri sendiri."
Yehezkiel,15,"Tema utama pasal ini adalah peringatan Tuhan tentang hukuman yang akan diterima Yerusalem akibat ketidaksetiaan mereka terhadap Allah, dengan metafora kayu anggur yang dibakar hingga habis. Konteksnya menunjukkan bahwa meskipun penduduk Yerusalem berusaha menghindari api, kehancuran tetap akan terjadi karena mereka telah berpaling dari kesetiaan kepada Tuhan, sehingga negeri tersebut akan menjadi sunyi dan kosong."
Yehezkiel,16,"Tema utama dari pasal ini adalah hukuman Tuhan terhadap Yerusalem akibat kekafiran dan kejahatan moral yang melibatkan pengkhianatan perjanjian, dengan perbandingan Sodom dan Samaria sebagai contoh kegagalan moral yang lebih berat. Konteksnya adalah pesan nabi yang menggambarkan Yerusalem sebagai wanita yang telah diberi keindahan tetapi berubah menjadi tidak setia, sehingga akan dihancurkan namun akan dipulihkan setelah hukuman."
Yehezkiel,17,"Tema utama pasal ini adalah peringatan akan konsekuensi ketidaksetiaan terhadap perjanjian dan kegagalan dalam berjanji, yang diilustrasikan melalui metafora pohon anggur yang hancur akibat keberontakan. Konteksnya menggambarkan kejatuhan kerajaan Yerusalem akibat ketidakpatuhan raja terhadap perjanjian dengan Babel, sementara Tuhan berjanji akan membangun kekuatan baru melalui pohon aras yang akan berkembang menjadi pohon yang berbuah dan menggantikan kehancuran tersebut."
Yehezkiel,18,"Tema utama pasal ini adalah keadilan Tuhan yang berdasarkan tindakan individu dan kemampuan bertobat, bukan dosa keturunan. Konteksnya adalah umat Israel yang berdebat tentang tanggung jawab dosa ayah dan anak, di mana Tuhan menegaskan bahwa orang yang berlaku benar dan bertobat akan hidup, sementara yang terus berdosa akan mati."
Yehezkiel,19,Tema utama pasal ini adalah kejatuhan kerajaan Israel akibat dosa yang mengakibatkan kekuatan merusak hingga akhirnya ditangani oleh Babel. Konteksnya adalah ratapan nabi yang menggambarkan perjalanan kerajaan dari kekuatan dan kejayaan hingga kehancuran melalui metafora singa yang merusak dan anggur yang terbakar.
Yehezkiel,20,"Tema utama pasal ini adalah peringatan Tuhan kepada bangsa Israel untuk tidak melanggar perjanjian dan berhala, karena mereka telah berpaling dari Tuhan sejak zaman keluar dari Mesir hingga masa kini. Konteksnya meliputi kegagalan Israel dalam mematuhi hari Sabat dan persembahan yang tidak benar, sehingga Tuhan akan menghukum mereka dengan kebakaran yang tidak padam, namun tetap menjaga nama-Nya agar tidak dinajiskan di hadapan bangsa lain."
Yehezkiel,21,"Tema utama pasal ini adalah peringatan Tuhan tentang kehancuran Yerusalem dan tanah Israel akibat ketidaksetiaan umat-Nya, dengan pedang Babel sebagai alat hukuman yang akan menumpahkan darah dan menghancurkan orang fasik serta orang benar yang tidak berubah. Konteksnya adalah nubuatan nabi Ezequiel yang menggambarkan ancaman invasi Babel dan penghakiman Tuhan terhadap umat yang melanggar kesepakatan dengan Allah."
Yehezkiel,22,"Tema utama pasal ini adalah ancaman Tuhan terhadap Israel akibat kejahatan moral dan sosial yang sistematis, termasuk pembunuhan, pembuatan berhala, pemerasan, dan ketidakadilan terhadap kelompok rentan. Konteksnya adalah peringatan nabi Ezekiel yang menggambarkan hukuman kehancuran dan penghamburan Israel di antara bangsa lain jika tidak berubah dari kejahatan yang telah mereka lakukan."
Yehezkiel,23,Tema utama pasal ini adalah peringatan Tuhan terhadap dosa perzinaan dan penyembahan berhala yang dilakukan oleh Samaria (Ohola) dan Yerusalem (Oholiba) sebagai simbol kejatuhan kota-kota Israel akibat kekacauan moral. Konteksnya adalah nubuatan dalam Alkitab yang menggambarkan hukuman kehancuran yang akan diterima kedua kota tersebut karena kebiasaan mereka dalam persundalan dan penyembahan berhala.
Yehezkiel,24,"Tema utama pasal ini adalah peringatan hukuman Tuhan terhadap Yerusalem akibat dosa yang terus berlanjut, yang dijelaskan melalui perumpamaan kuali yang dibakar untuk menunjukkan kehancuran total. Konteksnya terjadi pada tahun kesembilan kekuasaan Babel yang mengancam Yerusalem, dengan Ezekiel sebagai utusan yang menggambarkan sikap kota yang penuh hutang darah sehingga Tuhan akan menghakimi mereka dengan keadilan."
Yehezkiel,25,"Konteks pasal ini adalah peringatan Tuhan terhadap bani Amon, Moab, Edom, dan Filistin yang telah berperang dan menganiaya bangsa Yehuda. Tema utamanya adalah keadilan Tuhan yang akan menghancurkan negara-negara tersebut dengan mengubah tanah mereka menjadi padang rumput dan menghapus mereka dari muka bumi."
Yehezkiel,26,"Tema utama pasal ini adalah hukuman Tuhan terhadap kota Tirus yang sombong karena kekuasaannya di tepi laut, dengan menghancurkan kejayaannya melalui serangan Raja Nebukadnezar dari Babel hingga menjadi reruntuhan yang terendam laut dan tidak dapat dibangun kembali. Konteksnya adalah peringatan bagi kekuatan yang berlebihan untuk tidak sombong, sehingga Tuhan menghancurkan kejayaan mereka sebagai simbol kehancuran abadi yang tidak terhindarkan."
Yehezkiel,27,"Tema utama pasal ini adalah nubuatan kehancuran kota Tirus akibat kebanggaan dan kekuatan dagang yang berlebihan, yang akan ditimpa badai dan tenggelam di dasar lautan. Konteksnya adalah gambaran kekayaan dan jaringan perdagangan Tirus dengan berbagai bangsa sebelum dihancurkan oleh kehendak Tuhan sebagai hukuman atas kebanggaan yang berlebihan."
Yehezkiel,28,"Tema utama pasal ini adalah hukuman Tuhan terhadap kota Sidon (Tirus) karena kebanggaan dan klaim diri sebagai Allah, yang mengakibatkan kehancuran dan penghancuran kekayaan mereka oleh bangsa asing. Konteksnya adalah peringatan Tuhan yang menunjukkan kontras antara kejayaan Sidon yang dulu dan nasibnya yang ditentukan oleh kebanggaan terhadap kekuasaan Tuhan, sementara Israel ditegaskan akan keselamatan dan kemerdekaan."
Yehezkiel,29,"Tema utama pasal ini adalah hukuman Tuhan terhadap Firaun Mesir karena kebanggaan dalam mengklaim Sungai Nil sebagai miliknya, yang akan mengakibatkan kehancuran dan keheningan tanah Mesir selama 40 tahun serta penyebaran penduduk Mesir ke berbagai negeri. Konteksnya adalah sebagai bagian dari rencana Tuhan untuk memberikan tanah Mesir kepada Nebukadnezar, raja Babel, sebagai penghargaan atas usaha militer yang ia lakukan melawan Tirus, sehingga Mesir akhirnya menjadi kerajaan yang lemah dan tidak lagi berkuasa."
Yehezkiel,30,"Tema utama pasal ini adalah hukuman Tuhan terhadap Mesir melalui kekuatan Babel yang akan menghancurkan kekayaan, kota-kota, dan rakyat Mesir dalam waktu dekat. Konteksnya adalah propesi nabi Ezekiel yang menggambarkan kejatuhan Mesir pada tahun ke-11, di mana kekuatan Babel akan memusnahkan kekuasaan Mesir dan menghancurkan kekayaannya secara total."
Yehezkiel,31,"Tema utama pasal ini adalah peringatan akan kehancuran akibat kebanggaan yang berlebihan, di mana Firaun dibandingkan dengan pohon aras yang tinggi di Libanon yang akhirnya akan ditumbangkan Tuhan. Konteksnya adalah firman Tuhan yang menggambarkan nasib Firaun yang akan diturunkan ke dunia orang mati bersama pohon-pohon Taman Eden akibat kejahatannya dalam kekuasaan yang sombong."
Yehezkiel,32,"Tema utama pasal ini adalah hukuman Tuhan terhadap Firaun Mesir karena kebanggaan dan kekuatan yang berlebihan, yang akan mengakibatkan kerusakan total negeri Mesir dan semua penduduknya. Konteksnya adalah nubuatan dalam Kitab Ezequiel yang menggambarkan akibat kekacauan dan kekuatan Firaun yang menganiaya umat Tuhan, sehingga negeri Mesir menjadi sunyi dan semua penduduknya dimusnahkan."
Yehezkiel,33,"Tema utama pasal ini adalah kewajiban nabi untuk memperingatkan umat Israel agar bertobat dari dosa, dengan konsekuensi kematian bagi mereka yang tidak mendengar peringatan. Konteksnya terjadi pada tahun ke-11 setelah pembuangan, ketika Yerusalem telah ditaklukkan, sebagai peringatan tentang kehancuran yang akan menimpa tanah Israel akibat ketidakpatuhan mereka terhadap perintah Tuhan."
Yehezkiel,34,"Tema utama pasal ini adalah kritik Tuhan terhadap para gembala Israel yang tidak merawat umat-Nya dengan baik, sehingga umat Tuhan menjadi terlantar dan menjadi mangsa binatang di hutan. Konteksnya adalah kegagalan kepemimpinan yang menyebabkan kerusakan spiritual di antara umat Tuhan, di mana Tuhan berjanji akan menggantikan gembala yang buruk dengan Daud sebagai gembala yang benar untuk memulihkan umat-Nya dan memberikan kesejahteraan serta keamanan di tanahnya."
Yehezkiel,35,"Tema utama pasal ini adalah hukuman Tuhan terhadap Edom (pegunungan Seir) karena kebencian yang turun-temurun terhadap Israel, yang akan mengakibatkan kehancuran total dan sunyi sepi. Konteksnya adalah respons Tuhan terhadap klaim Edom yang mengatakan wilayah Israel akan menjadi milik mereka, dengan janji hukuman yang menghancurkan mereka sebagai balas budi atas kekerasan yang mereka lakukan."
Yehezkiel,36,"Tema utama pasal ini adalah ancaman Tuhan terhadap musuh yang telah menghancurkan Israel dan janji pemulihan tanah serta umat-Nya setelah dibersihkan dari noda. Konteksnya adalah Israel yang terasing akibat kejahatan mereka, namun Tuhan berjanji membangun kembali kota-kota, memulihkan tanah, dan memberikan kehidupan baru melalui pembersihan noda dan kekudusan."
Yehezkiel,37,"Tema utama pasal ini adalah janji Tuhan untuk memulihkan dan menyatukan bangsa Israel yang terpecah menjadi satu kesatuan di bawah kerajaan Daud, dengan kembalinya ke tanah Israel dan pembangunan tempat kudus yang abadi. Konteksnya terjadi dalam visi nubuatan Ezekiel selama masa kejatuhan Babel, di mana Tuhan menjanjikan pemulihan umat-Nya dari kematian roh dan kekacauan bangsa, serta menjamin keadilan dan kesatuan abadi bagi umat-Nya."
Yehezkiel,38,"Tema utama nubuat ini adalah kehancuran yang akan dialami Gog dan pasukannya yang menyerang Israel sebagai bagian dari kehancuran global yang ditunjukkan kekuasaan Tuhan. Konteksnya adalah nubuat dalam Kitab Ezequiel yang menggambarkan perang besar di masa depan di mana Gog akan mengumpulkan pasukan dari berbagai bangsa untuk menyerang Israel, lalu Tuhan akan menghancurkan dia dengan bencana alam dan kekuatan-Nya yang mengagumkan, sehingga bangsa-bangsa dapat melihat kekudusan-Nya."
Yehezkiel,39,"Tema utama pasal ini adalah kehancuran Gog, raja dari utara, oleh Tuhan ALLAH yang akan mengubur jenazahnya di Israel dan memulihkan hubungan bangsa Israel dengan Tuhan setelah proses pembersihan tanah selama tujuh bulan. Konteksnya adalah peristiwa masa depan di mana Tuhan menunjukkan kekuasaan-Nya melawan musuh besar untuk memastikan kejayaan dan keselamatan bangsa Israel."
Yehezkiel,40,"Tema utama pasal ini adalah visi Ezekiel yang menggambarkan rancangan detail Bait Suci dan area ibadah di Yerusalem untuk pemulihan pasca-pembuangan, yang menekankan kekudusan dan ketertiban dalam kebaktian. Konteksnya terjadi pada masa umat Yahudi yang sedang membutuhkan panduan Tuhan untuk membangun kembali tempat ibadah sesuai rencana yang telah ditetapkan sebelumnya."
Yehezkiel,41,"Tema utama pasal ini adalah pengukuran presisi dan struktur Bait Suci yang dirancang oleh Tuhan untuk mencerminkan kehadiran-Nya dalam ibadah. Konteksnya meliputi desain arsitektur kompleks dengan tiga tingkat kamar tambahan, kerub, pohon korma, serta sistem pintu dan jendela yang simbolis untuk memperjelas hubungan antara manusia dan kehadiran Allah."
Yehezkiel,42,"Pasal ini menggambarkan rancangan Bait Suci dengan detail ukuran dan pembagian ruang kudus, khususnya bilik-bilik utara dan selatan yang menjadi tempat penyimpanan persembahan maha kudus. Imam harus berpakaian bersih sebelum masuk ke area kudus karena pakaian lama dianggap kudus, dan tembok sekeliling berukuran lima ratus hasta memisahkan area kudus dari non-kudus untuk menjaga kekudusan."
Yehezkiel,43,"Tema utama pasal ini adalah kemuliaan Allah yang terletak di Bait Suci dan peringatan tentang pentingnya ketaatan hukum untuk menjaga kekudusan-Nya, sekaligus menggambarkan proses penyucian mezbah melalui korban-korban sebagai upaya mempertahankan hubungan Allah dengan umat-Nya. Konteksnya adalah visi Ezeki'el yang menggambarkan struktur dan ritual Bait Suci untuk memperjelas kesalahan umat dan meminta mereka berubah dari ketidaksetiaan serta menghindari konsekuensi amarah Allah."
Yehezkiel,44,Tema utama pasal ini adalah penegasan kekudusan tempat kudus dan aturan ketat bagi imam Levit untuk mencegah kekotoran melalui perbuakan berhala. Konteksnya adalah peringatan Tuhan kepada orang Israel yang membiarkan orang asing tidak bersunat masuk ke tempat kudus serta hukuman bagi imam yang tidak mematuhi peraturan pelayanan yang telah ditetapkan.
Yehezkiel,45,"Tema utama pasal ini adalah perintah Tuhan untuk membagi tanah Israel menjadi wilayah kudus (Bait Suci), milik orang-orang Lewi, dan wilayah raja, dengan tujuan memastikan kekudusan tempat ibadah dan keadilan sosial. Konteksnya menekankan kewajiban raja dalam melaksanakan korban dan ritual khusus, serta mencegah kekerasan untuk menjaga hubungan umat dengan Tuhan dan menghindari penindasan terhadap kaum Israel."
Yehezkiel,46,"Tema utama pasal ini adalah ketentuan ritual korban bakaran dan perayaan raja dalam pelataran suci, serta aturan prosedur pintu gerbang untuk memastikan ibadah yang terstruktur. Konteksnya menggambarkan sistem ibadah yang detail dalam visi Alkitab yang menekankan peran raja dalam menjaga keseimbangan kekayaan dan kehendak Tuhan."
Yehezkiel,47,"Tema utama pasal ini adalah visi Allah tentang pembagian tanah bagi 12 suku Israel dengan batas-batas yang jelas, di mana sungai Yordan menjadi perbatasan utama dan air yang mengalir menciptakan daerah subur yang mendukung kehidupan. Konteksnya adalah nubuatan untuk mengatur distribusi tanah dan hak orang asing yang berhak mendapat bagian milik pusaka sesuai aturan Allah."
Yehezkiel,48,"Tema utama pasal ini adalah pembagian tanah dan perencanaan kota suci Yerusalem dengan ukuran spesifik (25.000 hasta x 25.000 hasta) sebagai wilayah kudus bagi Tuhan, serta alokasi wilayah bagi masing-masing suku Israel, imam (bani Zadok), dan orang-orang Lewi. Konteksnya adalah penentuan wilayah setelah Israel memasuki tanah janji, mengacu pada perintah Tuhan untuk memastikan kekudusan dan keteraturan dalam pembagian tanah serta pembangunan kota suci yang menjadi pusat kehadiran Allah."
